,Dataset,Model,Hyperparameters,ID,Metric,Value,BayesHyperparameters,Search
294,bank-marketing,xgb,,98,AUC,0.6602878686683896,"OrderedDict([('gamma', 0.8288110324532069), ('learning_rate', 0.876767276708949), ('max_depth', 2), ('max_leaves', 0), ('min_child_weight', 1), ('n_estimators', 422), ('nthread', 4), ('reg_alpha', 0.2506193315430538), ('reg_lambda', 8.940796988274784), ('subsample', 0.9868034012983053)])",Bayes
295,bank-marketing,xgb,,98,Accuracy,0.883,"OrderedDict([('gamma', 0.8288110324532069), ('learning_rate', 0.876767276708949), ('max_depth', 2), ('max_leaves', 0), ('min_child_weight', 1), ('n_estimators', 422), ('nthread', 4), ('reg_alpha', 0.2506193315430538), ('reg_lambda', 8.940796988274784), ('subsample', 0.9868034012983053)])",Bayes
296,bank-marketing,xgb,,98,Brier,0.09970237561612004,"OrderedDict([('gamma', 0.8288110324532069), ('learning_rate', 0.876767276708949), ('max_depth', 2), ('max_leaves', 0), ('min_child_weight', 1), ('n_estimators', 422), ('nthread', 4), ('reg_alpha', 0.2506193315430538), ('reg_lambda', 8.940796988274784), ('subsample', 0.9868034012983053)])",Bayes
297,bank-marketing,xgb,,99,AUC,0.6417322453562544,"OrderedDict([('gamma', 0.9119126797702807), ('learning_rate', 0.16386237756318314), ('max_depth', 4), ('max_leaves', 10), ('min_child_weight', 1), ('n_estimators', 99), ('nthread', 4), ('reg_alpha', 2.0701549216894626), ('reg_lambda', 9.811071846469744), ('subsample', 0.93916328118714)])",Bayes
298,bank-marketing,xgb,,99,Accuracy,0.883,"OrderedDict([('gamma', 0.9119126797702807), ('learning_rate', 0.16386237756318314), ('max_depth', 4), ('max_leaves', 10), ('min_child_weight', 1), ('n_estimators', 99), ('nthread', 4), ('reg_alpha', 2.0701549216894626), ('reg_lambda', 9.811071846469744), ('subsample', 0.93916328118714)])",Bayes
299,bank-marketing,xgb,,99,Brier,0.10039884769063233,"OrderedDict([('gamma', 0.9119126797702807), ('learning_rate', 0.16386237756318314), ('max_depth', 4), ('max_leaves', 10), ('min_child_weight', 1), ('n_estimators', 99), ('nthread', 4), ('reg_alpha', 2.0701549216894626), ('reg_lambda', 9.811071846469744), ('subsample', 0.93916328118714)])",Bayes
300,MagicTelescope,xgb,,100,AUC,0.8670340558361391,"OrderedDict([('gamma', 0.19387144465163453), ('learning_rate', 0.023013749858680613), ('max_depth', 9), ('max_leaves', 8), ('min_child_weight', 1), ('n_estimators', 181), ('nthread', 4), ('reg_alpha', 0.5478543215586866), ('reg_lambda', 0.23120070436135684), ('subsample', 0.501052245635976)])",Bayes
301,MagicTelescope,xgb,,100,Accuracy,0.821,"OrderedDict([('gamma', 0.19387144465163453), ('learning_rate', 0.023013749858680613), ('max_depth', 9), ('max_leaves', 8), ('min_child_weight', 1), ('n_estimators', 181), ('nthread', 4), ('reg_alpha', 0.5478543215586866), ('reg_lambda', 0.23120070436135684), ('subsample', 0.501052245635976)])",Bayes
302,MagicTelescope,xgb,,100,Brier,0.1309873386324428,"OrderedDict([('gamma', 0.19387144465163453), ('learning_rate', 0.023013749858680613), ('max_depth', 9), ('max_leaves', 8), ('min_child_weight', 1), ('n_estimators', 181), ('nthread', 4), ('reg_alpha', 0.5478543215586866), ('reg_lambda', 0.23120070436135684), ('subsample', 0.501052245635976)])",Bayes
303,MagicTelescope,xgb,,101,AUC,0.8633535879629629,"OrderedDict([('gamma', 0.9623005282610609), ('learning_rate', 0.04950048170922961), ('max_depth', 7), ('max_leaves', 5), ('min_child_weight', 3), ('n_estimators', 995), ('nthread', 4), ('reg_alpha', 0.9272417470830128), ('reg_lambda', 0.25179504497750793), ('subsample', 0.9985393168412355)])",Bayes
304,MagicTelescope,xgb,,101,Accuracy,0.822,"OrderedDict([('gamma', 0.9623005282610609), ('learning_rate', 0.04950048170922961), ('max_depth', 7), ('max_leaves', 5), ('min_child_weight', 3), ('n_estimators', 995), ('nthread', 4), ('reg_alpha', 0.9272417470830128), ('reg_lambda', 0.25179504497750793), ('subsample', 0.9985393168412355)])",Bayes
305,MagicTelescope,xgb,,101,Brier,0.1326534505567134,"OrderedDict([('gamma', 0.9623005282610609), ('learning_rate', 0.04950048170922961), ('max_depth', 7), ('max_leaves', 5), ('min_child_weight', 3), ('n_estimators', 995), ('nthread', 4), ('reg_alpha', 0.9272417470830128), ('reg_lambda', 0.25179504497750793), ('subsample', 0.9985393168412355)])",Bayes
306,MagicTelescope,xgb,,102,AUC,0.8441533389450055,"OrderedDict([('gamma', 0.6391094502803237), ('learning_rate', 0.08436316554957746), ('max_depth', 3), ('max_leaves', 2), ('min_child_weight', 7), ('n_estimators', 278), ('nthread', 4), ('reg_alpha', 1.0845614630999931), ('reg_lambda', 7.481242250989408), ('subsample', 0.5828124272299875)])",Bayes
307,MagicTelescope,xgb,,102,Accuracy,0.804,"OrderedDict([('gamma', 0.6391094502803237), ('learning_rate', 0.08436316554957746), ('max_depth', 3), ('max_leaves', 2), ('min_child_weight', 7), ('n_estimators', 278), ('nthread', 4), ('reg_alpha', 1.0845614630999931), ('reg_lambda', 7.481242250989408), ('subsample', 0.5828124272299875)])",Bayes
308,MagicTelescope,xgb,,102,Brier,0.1394862260345851,"OrderedDict([('gamma', 0.6391094502803237), ('learning_rate', 0.08436316554957746), ('max_depth', 3), ('max_leaves', 2), ('min_child_weight', 7), ('n_estimators', 278), ('nthread', 4), ('reg_alpha', 1.0845614630999931), ('reg_lambda', 7.481242250989408), ('subsample', 0.5828124272299875)])",Bayes
309,MagicTelescope,xgb,,103,AUC,0.8540482954545454,"OrderedDict([('gamma', 0.06561868318646064), ('learning_rate', 0.061830221753219776), ('max_depth', 9), ('max_leaves', 0), ('min_child_weight', 2), ('n_estimators', 533), ('nthread', 4), ('reg_alpha', 0.09608142047546468), ('reg_lambda', 8.779898186676196), ('subsample', 0.506002027575171)])",Bayes
310,MagicTelescope,xgb,,103,Accuracy,0.811,"OrderedDict([('gamma', 0.06561868318646064), ('learning_rate', 0.061830221753219776), ('max_depth', 9), ('max_leaves', 0), ('min_child_weight', 2), ('n_estimators', 533), ('nthread', 4), ('reg_alpha', 0.09608142047546468), ('reg_lambda', 8.779898186676196), ('subsample', 0.506002027575171)])",Bayes
311,MagicTelescope,xgb,,103,Brier,0.1409284573628135,"OrderedDict([('gamma', 0.06561868318646064), ('learning_rate', 0.061830221753219776), ('max_depth', 9), ('max_leaves', 0), ('min_child_weight', 2), ('n_estimators', 533), ('nthread', 4), ('reg_alpha', 0.09608142047546468), ('reg_lambda', 8.779898186676196), ('subsample', 0.506002027575171)])",Bayes
312,MagicTelescope,xgb,,104,AUC,0.8556265782828283,"OrderedDict([('gamma', 0.010355555219486345), ('learning_rate', 0.0503224929237275), ('max_depth', 2), ('max_leaves', 10), ('min_child_weight', 2), ('n_estimators', 908), ('nthread', 4), ('reg_alpha', 3.0766960279562126), ('reg_lambda', 0.9942220421388922), ('subsample', 0.5376450871837632)])",Bayes
313,MagicTelescope,xgb,,104,Accuracy,0.814,"OrderedDict([('gamma', 0.010355555219486345), ('learning_rate', 0.0503224929237275), ('max_depth', 2), ('max_leaves', 10), ('min_child_weight', 2), ('n_estimators', 908), ('nthread', 4), ('reg_alpha', 3.0766960279562126), ('reg_lambda', 0.9942220421388922), ('subsample', 0.5376450871837632)])",Bayes
314,MagicTelescope,xgb,,104,Brier,0.13691643505244472,"OrderedDict([('gamma', 0.010355555219486345), ('learning_rate', 0.0503224929237275), ('max_depth', 2), ('max_leaves', 10), ('min_child_weight', 2), ('n_estimators', 908), ('nthread', 4), ('reg_alpha', 3.0766960279562126), ('reg_lambda', 0.9942220421388922), ('subsample', 0.5376450871837632)])",Bayes
315,MagicTelescope,xgb,,105,AUC,0.8612601711560045,"OrderedDict([('gamma', 0.93451952534139), ('learning_rate', 0.2527964191664357), ('max_depth', 10), ('max_leaves', 9), ('min_child_weight', 1), ('n_estimators', 982), ('nthread', 4), ('reg_alpha', 2.446226164513327), ('reg_lambda', 1.2306716605987316), ('subsample', 0.5335713364577007)])",Bayes
316,MagicTelescope,xgb,,105,Accuracy,0.821,"OrderedDict([('gamma', 0.93451952534139), ('learning_rate', 0.2527964191664357), ('max_depth', 10), ('max_leaves', 9), ('min_child_weight', 1), ('n_estimators', 982), ('nthread', 4), ('reg_alpha', 2.446226164513327), ('reg_lambda', 1.2306716605987316), ('subsample', 0.5335713364577007)])",Bayes
317,MagicTelescope,xgb,,105,Brier,0.13503941314611548,"OrderedDict([('gamma', 0.93451952534139), ('learning_rate', 0.2527964191664357), ('max_depth', 10), ('max_leaves', 9), ('min_child_weight', 1), ('n_estimators', 982), ('nthread', 4), ('reg_alpha', 2.446226164513327), ('reg_lambda', 1.2306716605987316), ('subsample', 0.5335713364577007)])",Bayes
318,MagicTelescope,xgb,,106,AUC,0.8604008838383838,"OrderedDict([('gamma', 0.01), ('learning_rate', 0.01), ('max_depth', 10), ('max_leaves', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 0.5)])",Bayes
319,MagicTelescope,xgb,,106,Accuracy,0.814,"OrderedDict([('gamma', 0.01), ('learning_rate', 0.01), ('max_depth', 10), ('max_leaves', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 0.5)])",Bayes
320,MagicTelescope,xgb,,106,Brier,0.13958201242389606,"OrderedDict([('gamma', 0.01), ('learning_rate', 0.01), ('max_depth', 10), ('max_leaves', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 0.5)])",Bayes
321,MagicTelescope,xgb,,107,AUC,0.8619090207631872,"OrderedDict([('gamma', 1.0), ('learning_rate', 0.01), ('max_depth', 2), ('max_leaves', 0), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
322,MagicTelescope,xgb,,107,Accuracy,0.826,"OrderedDict([('gamma', 1.0), ('learning_rate', 0.01), ('max_depth', 2), ('max_leaves', 0), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
323,MagicTelescope,xgb,,107,Brier,0.13107299693214589,"OrderedDict([('gamma', 1.0), ('learning_rate', 0.01), ('max_depth', 2), ('max_leaves', 0), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
324,MagicTelescope,xgb,,108,AUC,0.8598112198372615,"OrderedDict([('gamma', 0.21340795846820382), ('learning_rate', 0.6435964600146798), ('max_depth', 3), ('max_leaves', 5), ('min_child_weight', 3), ('n_estimators', 827), ('nthread', 4), ('reg_alpha', 4.671149081403563), ('reg_lambda', 7.733164450077348), ('subsample', 0.7063930663551898)])",Bayes
325,MagicTelescope,xgb,,108,Accuracy,0.805,"OrderedDict([('gamma', 0.21340795846820382), ('learning_rate', 0.6435964600146798), ('max_depth', 3), ('max_leaves', 5), ('min_child_weight', 3), ('n_estimators', 827), ('nthread', 4), ('reg_alpha', 4.671149081403563), ('reg_lambda', 7.733164450077348), ('subsample', 0.7063930663551898)])",Bayes
326,MagicTelescope,xgb,,108,Brier,0.13936257622055478,"OrderedDict([('gamma', 0.21340795846820382), ('learning_rate', 0.6435964600146798), ('max_depth', 3), ('max_leaves', 5), ('min_child_weight', 3), ('n_estimators', 827), ('nthread', 4), ('reg_alpha', 4.671149081403563), ('reg_lambda', 7.733164450077348), ('subsample', 0.7063930663551898)])",Bayes
327,MagicTelescope,xgb,,109,AUC,0.8460341259820425,"OrderedDict([('gamma', 0.9448435753662792), ('learning_rate', 0.020788578269692985), ('max_depth', 4), ('max_leaves', 7), ('min_child_weight', 8), ('n_estimators', 983), ('nthread', 4), ('reg_alpha', 0.36918218530004143), ('reg_lambda', 0.7981123383289995), ('subsample', 0.5183303963238935)])",Bayes
328,MagicTelescope,xgb,,109,Accuracy,0.804,"OrderedDict([('gamma', 0.9448435753662792), ('learning_rate', 0.020788578269692985), ('max_depth', 4), ('max_leaves', 7), ('min_child_weight', 8), ('n_estimators', 983), ('nthread', 4), ('reg_alpha', 0.36918218530004143), ('reg_lambda', 0.7981123383289995), ('subsample', 0.5183303963238935)])",Bayes
329,MagicTelescope,xgb,,109,Brier,0.13972632389125597,"OrderedDict([('gamma', 0.9448435753662792), ('learning_rate', 0.020788578269692985), ('max_depth', 4), ('max_leaves', 7), ('min_child_weight', 8), ('n_estimators', 983), ('nthread', 4), ('reg_alpha', 0.36918218530004143), ('reg_lambda', 0.7981123383289995), ('subsample', 0.5183303963238935)])",Bayes
330,MagicTelescope,xgb,,110,AUC,0.8679371843434344,"OrderedDict([('gamma', 1.0), ('learning_rate', 0.01), ('max_depth', 2), ('max_leaves', 0), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 0.5)])",Bayes
331,MagicTelescope,xgb,,110,Accuracy,0.826,"OrderedDict([('gamma', 1.0), ('learning_rate', 0.01), ('max_depth', 2), ('max_leaves', 0), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 0.5)])",Bayes
332,MagicTelescope,xgb,,110,Brier,0.13161896092609185,"OrderedDict([('gamma', 1.0), ('learning_rate', 0.01), ('max_depth', 2), ('max_leaves', 0), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 0.5)])",Bayes
333,MagicTelescope,xgb,,111,AUC,0.8619090207631872,"OrderedDict([('gamma', 1.0), ('learning_rate', 0.01), ('max_depth', 2), ('max_leaves', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
334,MagicTelescope,xgb,,111,Accuracy,0.826,"OrderedDict([('gamma', 1.0), ('learning_rate', 0.01), ('max_depth', 2), ('max_leaves', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
335,MagicTelescope,xgb,,111,Brier,0.13107299693214589,"OrderedDict([('gamma', 1.0), ('learning_rate', 0.01), ('max_depth', 2), ('max_leaves', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
336,MagicTelescope,xgb,,112,AUC,0.8642895973625141,"OrderedDict([('gamma', 0.9676966004413504), ('learning_rate', 0.012658509604811546), ('max_depth', 3), ('max_leaves', 9), ('min_child_weight', 1), ('n_estimators', 894), ('nthread', 4), ('reg_alpha', 0.3498279381248913), ('reg_lambda', 2.4476032495417086), ('subsample', 0.5650943843398366)])",Bayes
337,MagicTelescope,xgb,,112,Accuracy,0.822,"OrderedDict([('gamma', 0.9676966004413504), ('learning_rate', 0.012658509604811546), ('max_depth', 3), ('max_leaves', 9), ('min_child_weight', 1), ('n_estimators', 894), ('nthread', 4), ('reg_alpha', 0.3498279381248913), ('reg_lambda', 2.4476032495417086), ('subsample', 0.5650943843398366)])",Bayes
338,MagicTelescope,xgb,,112,Brier,0.1326811893946055,"OrderedDict([('gamma', 0.9676966004413504), ('learning_rate', 0.012658509604811546), ('max_depth', 3), ('max_leaves', 9), ('min_child_weight', 1), ('n_estimators', 894), ('nthread', 4), ('reg_alpha', 0.3498279381248913), ('reg_lambda', 2.4476032495417086), ('subsample', 0.5650943843398366)])",Bayes
339,MagicTelescope,xgb,,113,AUC,0.8601904461279462,"OrderedDict([('gamma', 0.8650309649168151), ('learning_rate', 0.2902070753629747), ('max_depth', 6), ('max_leaves', 4), ('min_child_weight', 2), ('n_estimators', 215), ('nthread', 4), ('reg_alpha', 1.10864450894777), ('reg_lambda', 1.7745536345746087), ('subsample', 0.8659431555746073)])",Bayes
340,MagicTelescope,xgb,,113,Accuracy,0.814,"OrderedDict([('gamma', 0.8650309649168151), ('learning_rate', 0.2902070753629747), ('max_depth', 6), ('max_leaves', 4), ('min_child_weight', 2), ('n_estimators', 215), ('nthread', 4), ('reg_alpha', 1.10864450894777), ('reg_lambda', 1.7745536345746087), ('subsample', 0.8659431555746073)])",Bayes
341,MagicTelescope,xgb,,113,Brier,0.13705522940591697,"OrderedDict([('gamma', 0.8650309649168151), ('learning_rate', 0.2902070753629747), ('max_depth', 6), ('max_leaves', 4), ('min_child_weight', 2), ('n_estimators', 215), ('nthread', 4), ('reg_alpha', 1.10864450894777), ('reg_lambda', 1.7745536345746087), ('subsample', 0.8659431555746073)])",Bayes
342,MagicTelescope,xgb,,114,AUC,0.8414834104938271,"OrderedDict([('gamma', 0.8340240572602935), ('learning_rate', 0.9133153207945297), ('max_depth', 7), ('max_leaves', 3), ('min_child_weight', 2), ('n_estimators', 89), ('nthread', 4), ('reg_alpha', 4.1869750601331335), ('reg_lambda', 2.6287852713535838), ('subsample', 0.5224270975148289)])",Bayes
343,MagicTelescope,xgb,,114,Accuracy,0.798,"OrderedDict([('gamma', 0.8340240572602935), ('learning_rate', 0.9133153207945297), ('max_depth', 7), ('max_leaves', 3), ('min_child_weight', 2), ('n_estimators', 89), ('nthread', 4), ('reg_alpha', 4.1869750601331335), ('reg_lambda', 2.6287852713535838), ('subsample', 0.5224270975148289)])",Bayes
344,MagicTelescope,xgb,,114,Brier,0.14684650334891639,"OrderedDict([('gamma', 0.8340240572602935), ('learning_rate', 0.9133153207945297), ('max_depth', 7), ('max_leaves', 3), ('min_child_weight', 2), ('n_estimators', 89), ('nthread', 4), ('reg_alpha', 4.1869750601331335), ('reg_lambda', 2.6287852713535838), ('subsample', 0.5224270975148289)])",Bayes
345,MagicTelescope,xgb,,115,AUC,0.8605499438832771,"OrderedDict([('gamma', 0.9907746991781833), ('learning_rate', 0.045532491001256836), ('max_depth', 3), ('max_leaves', 6), ('min_child_weight', 2), ('n_estimators', 933), ('nthread', 4), ('reg_alpha', 0.9509532336797337), ('reg_lambda', 9.364442218121347), ('subsample', 0.5501327581122585)])",Bayes
346,MagicTelescope,xgb,,115,Accuracy,0.815,"OrderedDict([('gamma', 0.9907746991781833), ('learning_rate', 0.045532491001256836), ('max_depth', 3), ('max_leaves', 6), ('min_child_weight', 2), ('n_estimators', 933), ('nthread', 4), ('reg_alpha', 0.9509532336797337), ('reg_lambda', 9.364442218121347), ('subsample', 0.5501327581122585)])",Bayes
347,MagicTelescope,xgb,,115,Brier,0.13437107195270295,"OrderedDict([('gamma', 0.9907746991781833), ('learning_rate', 0.045532491001256836), ('max_depth', 3), ('max_leaves', 6), ('min_child_weight', 2), ('n_estimators', 933), ('nthread', 4), ('reg_alpha', 0.9509532336797337), ('reg_lambda', 9.364442218121347), ('subsample', 0.5501327581122585)])",Bayes
348,MagicTelescope,xgb,,116,AUC,0.8643246703142538,"OrderedDict([('gamma', 1.0), ('learning_rate', 0.01), ('max_depth', 10), ('max_leaves', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
349,MagicTelescope,xgb,,116,Accuracy,0.829,"OrderedDict([('gamma', 1.0), ('learning_rate', 0.01), ('max_depth', 10), ('max_leaves', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
350,MagicTelescope,xgb,,116,Brier,0.1310136844605598,"OrderedDict([('gamma', 1.0), ('learning_rate', 0.01), ('max_depth', 10), ('max_leaves', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
